Butler,Chase,BUTCHA001,n8pbk28D9h5i,Dr.,South African citizen,South Africa,079-91-4781,483020000000000000,Indian,Yardley@velit.com,-1311,3926 North Lansing St.,Dominican Republic,Master of Commerce in Information Systems,Massachusetts Institute of Technology,United States,1,NQF 6 - Bachelors Degree (3 Years) (HET),26,consectetuer rhoncus eu feugiat vulputate tortor imperdiet torquent neque dignissim quam in montes rhoncus nunc erat est Mauris mollis pretium sociosqu auctor dapibus sodales gravida massa pharetra Etiam pulvinar cubilia sollicitudin sapien Nam suscipit eleifend amet ridiculus interdum tellus sollicitudin habitant in elit iaculis faucibus Nam sapien Pellentesque nisi Phasellus cubilia sodales placerat nec quis mattis Nulla pretium purus dis ante adipiscing ultrices Nam nunc volutpat enim gravida ut ornare feugiat Praesent elit egestas aptent Vestibulum et Curae aliquet dictum sociis Ut tellus massa purus torquent sem Maecenas nunc ligula tempus pede suscipit euismod fringilla mattis mauris blandit ultrices penatibus,3,80,66,68,2196604,Postgraduate Diploma in Management in Information Systems (part-time),Deffered,Waiting for Information, , 
Nunez,Deborah,NUNDEB001,Q7klRjvfC3s4uX2pg1g,Miss.,International,United Arab Emirates,988-40-7039,756523000000000000,White,Orli@neque.org,-1173,42925 North Micronesia Blvd.,Gibraltar,Honours in Management Information Systems (part-time),University of Southampton,United Kingdom,1,NQF 5 - National Certificate National Diploma (HET),38,ligula rutrum amet urna magna sem Nunc augue Mauris tempus nascetur turpis montes Cras molestie vel sodales pellentesque adipiscing ac Nunc pede in Aenean elit eros In adipiscing Ut lacus Fusce molestie nulla nonummy vestibulum malesuada amet euismod fermentum ac magnis amet mollis blandit a varius enim elit feugiat dignissim porta libero pharetra vehicula ultrices arcu Nunc viverra pretium vestibulum magna lacus risus ac pharetra eleifend aptent primis facilisis faucibus placerat dictum Nunc est congue rutrum ipsum dictum ad sociosqu inceptos nisi Fusce iaculis lobortis suscipit Cum pede arcu litora amet Aenean Aliquam pretium dictum luctus viverra accumsan sociis aptent,1,58,52,95,4665562,Honours in Computer Science (full-time),Withdrawn,Special Offer for Top Applicants, , 
Cook,Kiara,COOKIA001,XCguXWLnOI4k,Miss.,International,Mongolia,105-25-5278,490079000000000000,Coloured,Adrienne@Etiam.gov,-2353,47982 South Nepal Blvd.,British Indian Ocean Territory,PhD in Information Systems,University of Pennsylvania,United States,4,NQF 7 - Post Graduate Certificate (HET),46,dictum vitae morbi libero eros Fusce nisi orci eget Nullam sociosqu urna commodo vehicula eget ullamcorper sed nisl nisi quam justo porttitor Fusce laoreet nonummy vestibulum aptent pulvinar sem Nulla nostra sem sociosqu ac suscipit dapibus habitant eu dictum Nulla porta malesuada eros facilisis dignissim mauris Nullam sapien velit litora cubilia habitant consequat libero adipiscing ipsum feugiat Vivamus aliquet viverra inceptos convallis adipiscing luctus aliquam penatibus congue odio aliquet Proin facilisis luctus nisi ornare convallis dolor erat nostra vitae convallis non Sed Praesent fames dapibus laoreet tristique venenatis mollis bibendum hendrerit bibendum dapibus at Lorem morbi senectus suscipit egestas porttitor,3,81,3,1,7932801,Postgraduate Diploma in Management in Information Systems (part-time),Conditionally Admitted,On condition of cetified transcript, , 
Byrd,Chloe,BYRCHL001,MzaRH0xs8g,Mrs.,International,Pakistan,883-71-8594,862892000000000000,African,Holmes@sed.edu,-1427,14919 West Chad St.,Chile,PhD in Information Systems,Cornell University,United States,3,Unknown,43,Nam Nunc libero taciti Aenean rutrum tempus iaculis Nulla Vivamus quis dapibus Nulla Morbi Vestibulum Curabitur sociis lorem metus est ultrices Nulla libero massa Cras dis at amet venenatis magnis lacus dis Sed Lorem sodales justo Morbi fermentum ullamcorper vitae Donec cubilia Vivamus per congue venenatis aliquam diam magnis nunc aliquam Curae faucibus non mollis parturient felis felis ad tempus lorem Cras vestibulum nostra rutrum enim vulputate Proin nascetur justo montes mattis in porttitor faucibus aliquet eget sociosqu Lorem a Ut Curae litora sollicitudin Nunc Fusce magna morbi eleifend taciti elit magna sollicitudin dis tortor a Cum vehicula natoque accumsan,1,14,1,53,9428616,Honours in Computer Science (full-time),Withdrawn,Faculty Admittance Committee must decide, , 
Leblanc,Cassidy,LEBCAS001,qA,Mrs.,South African citizen,South Africa,360-02-6033,289197000000000000,White,Candace@volutpat.us,-1970,31593 South Belgium St.,Oman,Postgraduate Diploma in Management in Information Systems (part-time),École Polytechnique Fédérale de Lausanne,Switzerland,5,NQF 6 - Higher Diploma (HET),32,iaculis mattis a neque sollicitudin eleifend Aliquam sed ac Curabitur Pellentesque ac Vivamus lacinia commodo aptent Mauris lobortis dui vehicula pharetra a libero natoque malesuada lectus Nam massa purus pulvinar aptent litora faucibus arcu consectetuer risus luctus magna Cras mi pulvinar eros Duis quis nisi Cras eu lacinia et ridiculus aliquet nisi suscipit pede hendrerit cursus velit Pellentesque Class inceptos Curabitur at sagittis at ultrices varius non sociosqu facilisis metus nunc id luctus conubia dis netus at Vivamus est convallis at velit faucibus torquent natoque congue pede nunc Vestibulum consequat posuere pretium Fusce lacinia nostra inceptos elementum hymenaeos tincidunt orci,2,67,8,95,5893424,PhD in Computer Science,Decision Deffered,On condition of cetified transcript, , 
Flowers,Phelan,FLOPHE001,o,Miss.,International,Guadeloupe,599-35-5044,396634000000000000,Indian,Libby@condimentum.edu,-1181,63964 South American Samoa Way,Syrian Arab Republic,Masters in Information Technology (MIT) ,Università di Pisa,Italy,1,NQF 6 - Bachelors Degree (3 Years) (HET),23,Morbi aliquam urna Vivamus Vestibulum hymenaeos per Curabitur et condimentum nascetur sapien facilisi lacus mattis vestibulum Pellentesque purus litora pharetra senectus sagittis penatibus elementum nulla Quisque at volutpat metus ut dis faucibus magna aliquam quam leo porta In enim Maecenas sem primis dolor nostra ac justo vulputate tristique Sed In dapibus convallis justo nibh aliquam egestas viverra ante rutrum gravida gravida pretium primis in augue sagittis Quisque a nascetur lectus nibh sit velit ligula malesuada accumsan hendrerit Nullam Vivamus fames Ut Phasellus netus pharetra tincidunt imperdiet leo vehicula conubia nonummy Aenean justo Vivamus penatibus Vestibulum Curabitur ut tincidunt Praesent tincidunt,1,97,78,55,5356846,PhD in Information Systems,Created,Faculty Office withdraws application due to necessary documentation not provided, , 
Stark,Audrey,STAAUD001,5qJih5oskMso,Prof.,South African citizen,South Africa,071-54-2121,968009000000000000,Coloured,Orla@varius.org,-2158,82958 East Zimbabwe St.,Australia,Postgraduate Diploma in Management in Information Systems (part-time),University of the Witwatersrand,South Africa,1,NQF 8 - Masters (HET),5,feugiat nibh faucibus ultrices fringilla Aliquam Quisque per magna lectus eleifend mattis sociis pede blandit montes Etiam facilisi iaculis accumsan Lorem ac hendrerit Maecenas Suspendisse eget cubilia nibh sed libero Proin luctus lacinia sodales commodo augue litora magna Integer Nam Quisque sem vestibulum Phasellus per Integer dui sit imperdiet ridiculus tempus Ut metus posuere lectus pharetra Quisque velit Cum aliquet penatibus orci nisi scelerisque turpis suscipit quam eleifend Curae dignissim diam porta gravida Cras facilisi mollis faucibus Vivamus ad Cum neque odio malesuada pede mi sollicitudin est leo eget nisi varius hymenaeos hymenaeos pretium Curae magnis nisl id Cras Nulla,1,83,24,48,5710458,Honours in Computer Science (full-time),Conditionally Admitted,Application denied due to competition, , 
Carver,Rebekah,CARREB001,WLU,Miss.,South African citizen,South Africa,758-85-6592,278189000000000000,Asian,Kyra@tellus.gov,-1275,72973 South Easthampton Way,Romania,Honours in Computer Science (full-time),Columbia University in the City of New York,United States,2,NQF 4 - Grade 12 (FET),22,vitae elit pede interdum fringilla primis commodo suscipit sociosqu Proin Vestibulum Praesent Nullam interdum ligula mi nec Vivamus Fusce odio eu libero rhoncus porttitor tincidunt Etiam tempus ad tristique Vestibulum sapien ut lorem magnis at nostra convallis fames elementum elementum ipsum Aliquam eros conubia eleifend ad vel bibendum Nulla hymenaeos magna ac eget penatibus nulla massa taciti luctus bibendum nulla augue torquent lacus risus massa Nullam feugiat sociis vel gravida Class porttitor natoque eu Maecenas et hymenaeos sem suscipit sapien pellentesque molestie nostra feugiat nascetur eget In ullamcorper placerat ligula nibh at ligula metus per Class tempor sem arcu suscipit,2,30,67,87,8694919,PhD in Computer Science,Created,Faculty Office withdraws application due to never registered, , 
Acevedo,Regan,ACEREG001,8BszMtTbT4nyqalpeHP8PJ,Prof.,International,Cocos (Keeling) Islands,342-48-4998,270673000000000000,White,Libby@hendrerit.gov,-1180,48915 North Azerbaijan St.,Yemen,PhD in Computer Science,Université de Lausanne,Switzerland,5,NQF 8 - Doctorate (HET),38,pellentesque hymenaeos magna Proin adipiscing tempor varius elementum adipiscing cursus elit pretium lectus lectus ullamcorper quis parturient eu mus dictum Vestibulum a posuere vel ac dui Nulla pretium sociosqu Maecenas luctus Praesent Aenean Nulla fringilla Curae Nam erat Morbi Etiam mi erat euismod nonummy rutrum at vestibulum sit in mollis porttitor arcu tellus venenatis facilisi nisi inceptos ultrices ipsum et leo Suspendisse lobortis sociis penatibus sapien Class at leo Curae nostra nisi turpis magna tempus ornare lectus erat sit fringilla Nam bibendum orci dis ante sociosqu conubia convallis pharetra inceptos tempus per Sed convallis lacus per torquent aptent auctor nec,3,42,44,9,6286032,PhD in Computer Science,On Waiting List,Application denied due to late application, , 
Abbott,Priscilla,ABBPRI001,7Yh3aomOgn3N4sAb8sfGQYlL,Rev.,South African permanent resident,South Africa,016-41-7827,804399000000000000,Indian,Joy@scelerisque.net,-1838,50604 East Zambia Blvd.,South Africa,Masters by Coursework and Dissertation (MSc by C+D),North-West University,South Africa,4,NQF 2 - Grade 10 (FET),24,Maecenas Cum venenatis Integer In dolor malesuada congue faucibus porta commodo varius Duis tempus nisl felis Etiam Maecenas posuere pellentesque nibh aliquam imperdiet mattis urna litora Mauris Maecenas ridiculus tellus magna netus elit ipsum ante aliquam condimentum torquent congue nisi ornare placerat Nam primis inceptos pretium eu Proin dui imperdiet Nunc porttitor pellentesque nec nunc torquent tempus facilisis nisl rhoncus nec habitant litora nunc Etiam auctor posuere suscipit Integer laoreet Ut rutrum ut tristique sodales ullamcorper hendrerit metus vehicula morbi felis vehicula vehicula mus Suspendisse tortor Mauris laoreet amet id primis Aliquam volutpat urna feugiat sit varius diam sit mollis,3,82,31,52,1459136,Masters in Information Technology (MIT) ,Withdrawn,Application denied due to late application, , 
Byrd,Camden,A000005,82G6hCIqJatjIDynlDoIxupa5,Prof.,South African permanent resident,South Africa,643-34-5701,659017000000000000,White,Aretha@ut.us,-1300,53482 West Evanston Ct.,South Africa,PhD in Computer Science,University of KwaZulu-Natal,South Africa,1,NQF 3 - Grade 11 (FET),4,Sed metus nascetur diam quis Vivamus semper Pellentesque tortor montes dapibus pulvinar lacinia ac augue sagittis velit augue erat pellentesque ullamcorper sem Curabitur ipsum consequat semper mi libero vel condimentum Phasellus odio accumsan commodo urna laoreet cursus arcu dapibus justo risus penatibus elit Mauris Vivamus tortor tempus tincidunt Donec sagittis porttitor molestie habitant aptent Aliquam nostra mus est Aliquam Lorem conubia netus malesuada fermentum netus tellus urna at mus Donec consequat faucibus mi mattis est porttitor natoque ligula sed tempor senectus feugiat elit molestie Aliquam vulputate mi bibendum Nunc non malesuada Ut Nullam justo egestas cubilia fames vitae dapibus porta,1,92,7,54,3287992,Master of Commerce in Information Systems,Denied,Applicant withdraws application, , 
Salazar,Harding,SALHAR001,SGyprxJppL032INZnabDtC,Miss.,South African citizen,South Africa,073-94-0778,123320000000000000,Asian,Carl@ipsum.com,-1629,55317 North Chad Ct.,Isle of Man,Master of Commerce in Information Systems,Hochschule Luzern,Switzerland,1,NQF 6 - Higher Diploma (HET),34,viverra dis sociosqu eros litora Vivamus facilisis iaculis rhoncus euismod justo elit neque viverra porta dignissim nulla Phasellus amet commodo dignissim elementum Sed orci Integer scelerisque montes cubilia Morbi condimentum accumsan faucibus rutrum nisl Lorem lectus cubilia rhoncus faucibus gravida senectus Suspendisse est blandit eu mi vitae vulputate pellentesque mus lectus montes netus scelerisque ridiculus fames sapien Ut viverra consectetuer ullamcorper adipiscing posuere sed quis mauris In Nulla aliquam Aenean Sed nec Cras elit turpis vitae elementum varius magna erat laoreet sit litora Maecenas malesuada quam natoque Sed at rutrum pulvinar a felis vestibulum sit leo aptent ridiculus hymenaeos cubilia,3,67,73,32,5143419,Honours in Computer Science (full-time),Offer Rejected,HOD / Programme Convenor must decide, , 
Garza,Patrick,GARPAT001,AUQrFS4HjSE7UiXqUBlzIIomi,Mr.,South African permanent resident,South Africa,585-85-0251,774202000000000000,Asian,Brian@facilisis.net,-2199,12510 South Turkmenistan Ln.,South Africa,Honours in Computer Science (full-time),Queen Mary University of London,United Kingdom,1,NQF 1 - Grade 4-9 (GET),47,pede Suspendisse ligula penatibus molestie eget sodales libero aliquam mattis Nunc cursus tellus faucibus molestie conubia Aliquam risus pellentesque adipiscing Vivamus semper lectus Nullam sagittis pulvinar quam non Pellentesque nibh Suspendisse netus facilisi aliquet facilisis varius nibh ipsum lobortis Praesent dis Vestibulum amet justo aliquam lectus litora imperdiet Donec Curabitur primis est penatibus dignissim ornare ultrices posuere feugiat Aenean accumsan gravida augue nunc a scelerisque magna libero porttitor Nam orci fames vehicula accumsan Nulla convallis magnis ornare gravida mollis penatibus erat luctus elit varius convallis blandit nibh sit Aenean mi quam nec at dapibus Pellentesque In consequat neque pretium sociis,1,21,47,98,7515752,Masters by Coursework and Dissertation (MSc by C+D),Applied,Faculty Office withdraws application due to necessary documentation not provided, , 
Vincent,Bevis,VINBEV001,z5f0OMH5laJYs,Mrs.,International,Taiwan,991-50-8443,882901000000000000,White,Uriah@ullamcorper.net,-1659,83761 South Singapore Ct.,Haiti,Masters in Information Technology (MIT) ,University of Wisconsin-Madison,United States,3,NQF 5 - Occupational Certificate (HET),43,magnis torquent pede dictum adipiscing nisl dolor adipiscing vitae leo congue Nullam litora Fusce sem litora libero et Suspendisse Vivamus elementum Sed diam habitant Sed in conubia non tristique elit volutpat Class Vestibulum id purus Nam euismod facilisis vulputate nunc sapien ridiculus adipiscing consectetuer Nullam nascetur magnis ac fames ligula sollicitudin pretium suscipit lacinia tincidunt odio suscipit nec euismod venenatis lorem vitae aliquet hymenaeos montes tincidunt aliquam venenatis porta Nam ligula vestibulum blandit pulvinar fringilla penatibus ut turpis habitant mattis dignissim Pellentesque vehicula vel interdum tortor consectetuer blandit convallis convallis eleifend cursus et vitae nec eget lobortis Praesent tristique fermentum,1,62,39,47,1017757,PhD in Information Systems,Admitted,Waiting for External Tertiary results, , 
Deleon,Winifred,DELWIN001,MgBXMhP8uAQh,Dr.,International,Bangladesh,364-23-2477,473895000000000000,White,Bradley@vel.net,-2350,41069 North Azerbaijan Way,Bhutan,Masters by Coursework and Dissertation (MSc by C+D),University of the Western Cape,South Africa,4,NQF 2 - Grade 10 (FET),12,tincidunt ac congue id dolor dapibus pede eleifend rutrum Class quis Donec sociosqu facilisi porta velit enim Quisque fermentum morbi tortor tincidunt magnis tortor tristique iaculis imperdiet bibendum quis quam a sagittis massa venenatis sollicitudin mauris consectetuer justo viverra neque placerat dapibus sapien molestie aliquet condimentum Vivamus nisi Sed nibh est nostra Maecenas in Ut Donec montes nostra amet id massa Vestibulum amet et dignissim condimentum Curabitur Lorem amet Aliquam vitae mi Aenean quam dolor Etiam sit ipsum Aliquam dictum erat pede ut magna ipsum blandit aliquam tortor nostra viverra tortor fames rhoncus conubia ultricies ridiculus orci odio convallis litora,3,54,42,97,7762160,PhD in Information Systems,Firm Offer Deferred,Faculty Office withdraws application due to programme unavailability, , 
Patel,Charde,PATCHA001,Lee,Mrs.,International,Mozambique,480-25-8535,491165000000000000,Asian,Emi@diam.com,-2257,94125  Bouvet Island Ave.,Austria,PhD in Information Systems,Universität St.Gallen,Switzerland,6,NQF 1 - Grade 4-9 (GET),17,dolor augue Mauris consectetuer tristique ante posuere laoreet congue eu sed elit pulvinar inceptos Suspendisse habitant fermentum consequat arcu commodo facilisi In magnis porta est cursus dis dolor mi dolor magnis aptent nonummy habitant vehicula ac id Phasellus libero Class luctus Ut Morbi Nullam Cum lobortis nisl In sed netus ornare quam fermentum faucibus nisl Morbi Aliquam imperdiet Morbi sem nibh lectus justo Sed litora eget ultricies Cum tempor ut vitae aliquet sagittis arcu mattis sodales imperdiet elementum Cras id Fusce rhoncus blandit nostra feugiat netus tellus Lorem imperdiet consectetuer tristique enim varius Maecenas commodo lectus Vestibulum nisi turpis purus,3,30,15,0,5105833,Postgraduate Diploma in Management in Information Systems (part-time),Offer Rejected,On condition of cetified transcript, , 
Richmond,Carla,RICCAR001,RvSBtbHa,Mrs.,South African permanent resident,South Africa,200-77-0177,947959000000000000,Coloured,Janna@risus.gov,-1412,34854 East Comoros St.,South Africa,Masters by Coursework and Dissertation (MSc by C+D),University of Southern California,United States,1,NQF 6 - Bachelors Degree (3 Years) (HET),13,euismod condimentum massa Morbi velit Phasellus tristique imperdiet feugiat Suspendisse congue vitae magna parturient vehicula odio quis Nam posuere mauris cubilia ut eget vitae consectetuer nostra dis rhoncus nibh interdum aliquet ut interdum turpis dis interdum habitant Lorem venenatis arcu eu habitant aliquet taciti Fusce dis sollicitudin dictum fames nostra ligula faucibus id morbi accumsan augue parturient dui augue pretium faucibus mi conubia nec mauris cubilia egestas Quisque hendrerit malesuada Morbi molestie porttitor tincidunt adipiscing non pede dictum ipsum Integer Donec rutrum erat natoque netus lorem Vestibulum Aliquam gravida a Nam nulla eu lobortis In nec litora non eu orci,3,14,67,54,2956770,Masters by Coursework and Dissertation (MSc by C+D),Conditionally Admitted,Faculty Office withdraws application due to never registered, , 
Branch,Erasmus,BRAERA001,zQBfP54emkUMdlef9K,Prof.,South African citizen,South Africa,689-84-9688,519014000000000000,White,Callum@conubia.us,-926,54496  Sao Tome and Principe Blvd.,Lithuania,Masters by Coursework and Dissertation (MSc by C+D),Berner Fachhochschule,Switzerland,6,NQF 8 - Doctorate (HET),38,rutrum iaculis placerat faucibus Nunc Nam gravida porta molestie pulvinar tempor nostra leo lectus Donec pede torquent eleifend vel auctor aliquam mattis vel tortor elit sit nisl purus orci elit felis ut pellentesque lorem lacinia Suspendisse blandit sollicitudin rhoncus Nam consectetuer volutpat vitae tincidunt sem enim rhoncus mattis pellentesque nisi ad cursus molestie neque vulputate magna lobortis dui enim diam mattis pulvinar auctor ipsum ligula porttitor urna imperdiet ridiculus suscipit Phasellus urna viverra Cum conubia diam Curabitur augue tincidunt egestas Praesent facilisis torquent cursus vel litora adipiscing elementum Duis laoreet Maecenas senectus libero Vestibulum enim dui viverra quam egestas ultrices,2,3,60,45,7267288,Masters in Information Technology (MIT) ,Denied,On condition of cetified transcript, , 
Curry,Cameron,CURCAM001,hoqV5qotkn86XLyyGMB5,Ms.,International,Heard Island and McDonald Islands,710-11-0913,588970000000000000,African,Melyssa@Integer.org,-1226,85401 West Greenfield Ave.,Greenland,Masters by Coursework and Dissertation (MSc by C+D),Université de Neuchâtel,Switzerland,1,NQF 8 - Masters (HET),36,in viverra urna bibendum orci Integer porta dolor pede fermentum Aliquam porttitor Nam Cum elit Nulla euismod tristique rutrum molestie hendrerit ad vel vitae metus Sed mus iaculis ipsum ornare enim sociosqu lacinia commodo sagittis natoque pulvinar nulla aptent adipiscing sed consequat vestibulum consequat tempor volutpat Aliquam Vivamus placerat felis velit In lectus facilisis justo dapibus at lobortis malesuada per dis Donec metus tortor lorem cursus pharetra Integer purus id nascetur netus ultricies lorem cubilia Nullam imperdiet at odio mi tincidunt pharetra scelerisque arcu Class metus leo pede egestas nunc luctus vitae odio lectus Cum Aliquam ligula viverra leo convallis,2,15,90,63,3078255,Masters in Information Technology (MIT) ,Conditionally Admitted,Faculty Office withdraws application due to programme unavailability, , 
Cortez,Whilemina,CORWHI001,wXahMfnanM4PQLI2gCNEt,Prof.,South African permanent resident,South Africa,476-80-5475,131408000000000000,Coloured,Wayne@mollis.org,-1399,45311 West Israel Way,South Africa,Masters by Dissertation (MSc by D),0,Switzerland,6,NQF 6 - Higher Diploma (HET),17,Pellentesque hendrerit purus lacinia in viverra sed Etiam pulvinar egestas malesuada malesuada metus mattis Integer tincidunt inceptos ac dictum sociis libero non volutpat pellentesque Praesent ac vehicula vehicula turpis semper lorem justo a Integer rhoncus massa Vivamus vitae sem massa eleifend ut justo nascetur aliquam sodales ornare rhoncus ornare a ante Fusce metus magnis ornare condimentum enim Phasellus ac ornare natoque venenatis feugiat nec consectetuer ornare mus laoreet ut leo consequat penatibus tincidunt Morbi Curabitur Suspendisse dui convallis Cras Donec facilisi ante lorem Praesent lacinia consectetuer nunc litora in Pellentesque conubia ac Nunc justo Cum amet lobortis torquent Mauris justo,1,30,73,81,3608626,PhD in Information Systems,Offer Rejected,On condition of school-leaving results, , 
Nunez,Rama,NUNRAM001,rTZdPJ36BJvhq75rKa9,Mrs.,South African citizen,South Africa,692-24-5993,526073000000000000,Asian,Declan@hendrerit.gov,-1737,63398 North Chad St.,Eswatini (formerly Swaziland),Masters by Coursework and Dissertation (MSc by C+D),Università degli Studi di Firenze,Italy,5,NQF 8 - Masters (HET),10,lacus commodo adipiscing Nam varius vel eget tempus molestie facilisis arcu venenatis Curae diam malesuada Quisque Curae Morbi eros dictum venenatis elementum non Proin hendrerit velit metus Fusce facilisi ligula Nullam odio condimentum lectus ipsum blandit mattis litora lacinia facilisis varius senectus Nunc neque laoreet per iaculis nunc felis parturient amet risus Morbi euismod velit cursus interdum hendrerit aliquam facilisi mollis dolor natoque massa augue Class Sed dictum mus lobortis commodo mus ridiculus augue nascetur risus fames sollicitudin facilisis dignissim lobortis leo ligula varius Cras sapien molestie morbi magnis Mauris fringilla senectus vulputate tempus Nulla Aenean Nullam sagittis suscipit aliquet,1,28,28,75,5329354,Masters by Coursework and Dissertation (MSc by C+D),Decision Deffered,Applicant withdraws application, , 
York,Rajah,YORRAJ001,rWZVgUMV7xvFkQ4yu0GTloh,Rev.,South African citizen,South Africa,366-91-0813,812636000000000000,Coloured,Hu@vitae.edu,-1616,67715  Bulgaria Ln.,Falkland Islands (Malvinas),Masters by Coursework and Dissertation (MSc by C+D),Università degli Studi di Parma,Italy,5,NQF 3 - Grade 11 (FET),42,augue imperdiet tincidunt libero iaculis sem consequat enim dolor sollicitudin fringilla Nam orci tempor malesuada orci risus orci ligula quis nostra mus vitae auctor nisi congue urna In tempor dis lacus morbi dapibus non ut pede quis tempus fringilla Vivamus convallis hendrerit ipsum nibh laoreet Aliquam Suspendisse Pellentesque nibh penatibus Praesent turpis velit luctus enim mattis ultricies a blandit aliquet euismod posuere nibh velit Fusce diam lacinia Duis aliquam viverra amet porta vehicula et ante elementum posuere consequat quis Quisque porttitor primis nisl Morbi a convallis nibh consectetuer Integer tellus In suscipit sagittis sed ornare litora Etiam ut semper ipsum,3,54,36,94,6239728,Honours in Management Information Systems (part-time),Offer Accepted,Faculty Admittance Committee must decide, , 
Harvey,Serina,HARSER001,7EjeWNmqUaLw6,Mr.,South African citizen,South Africa,694-51-7787,784854000000000000,African,Driscoll@dignissim.com,-1382,6570 West Argentina Ln.,Gabon,Honours in Information Systems (full-time),University of Leicester,United Kingdom,1,NQF 8 - Masters (HET),5,quis dictum tincidunt tempor aliquam Nunc porta quam fringilla per facilisi Curabitur Lorem ridiculus tristique suscipit commodo commodo Praesent natoque Proin molestie condimentum ridiculus blandit pulvinar velit penatibus vitae hendrerit Vestibulum aliquet varius penatibus Phasellus viverra adipiscing conubia Etiam quam diam Ut natoque laoreet orci sem orci Phasellus nisl Nam eros tellus penatibus consectetuer Lorem malesuada dapibus convallis ipsum laoreet sem Cum Aenean pulvinar nisl lacinia id diam facilisis nunc sodales mi sagittis Cras bibendum Curae purus morbi Morbi ac Maecenas interdum odio cubilia est velit Maecenas elementum Maecenas Fusce Etiam sapien vel semper nulla id egestas dui pharetra ut,2,74,9,37,2431973,Honours in Information Systems (full-time),Admitted,On condition of final tertiary results, , 
Woodward,Karleigh,WOOKAR001,m2AL5Vkl2b2VqZFCVwr,Ms.,International,Iceland,296-28-5678,904995000000000000,White,Brendan@volutpat.us,-1758,39732 East Andorra Ave.,Christmas Island,Honours in Management Information Systems (part-time),University of KwaZulu-Natal,South Africa,1,NQF 5 - Occupational Certificate (HET),27,sem a dolor auctor senectus Phasellus ante fames fames sagittis ullamcorper sed conubia elementum magnis hymenaeos quam neque fames Nam mauris vehicula interdum eros quis nisi Nullam Sed feugiat mollis quis nostra magna ac Curabitur convallis ultricies montes turpis condimentum Suspendisse leo tortor id condimentum augue sem neque quis habitant urna Curabitur fames netus viverra rutrum velit dui dui accumsan mus torquent diam est volutpat Nulla natoque Proin faucibus Vestibulum parturient parturient pellentesque montes lobortis suscipit primis venenatis semper Donec volutpat vel Aenean adipiscing velit ad accumsan sem Duis fringilla per Aliquam est natoque ipsum venenatis magna diam tristique Phasellus,2,82,47,23,4115354,Masters by Coursework and Dissertation (MSc by C+D),Admitted,Application denied due to inappropriate supervisor, , 
Vincent,Emerald,VINEME001,nAwZcVkNHDGbGj1wNdQm,Miss.,South African permanent resident,South Africa,179-15-0264,699576000000000000,Coloured,Chadwick@sodales.com,-1445,44413 West Equatorial Guinea Ln.,South Africa,Honours in Management Information Systems (part-time),Università degli Studi di Genova,Italy,1,NQF 5 - National Certificate National Diploma (HET),33,suscipit ultrices feugiat libero litora accumsan Nunc euismod penatibus at lorem in erat Lorem lacus id nec posuere cubilia molestie ad imperdiet massa nisi luctus nostra posuere faucibus nibh sociosqu rutrum nunc volutpat ad nibh sem luctus aliquam Morbi lacus commodo iaculis Curae sollicitudin risus nostra nibh est facilisi mattis Curae nulla sed per congue sed justo sed gravida libero congue viverra nisi hendrerit odio cursus rutrum ac odio ligula lacus non diam lacinia mi facilisis netus dictum Curae mauris fames elementum dapibus enim eu lacus morbi mollis Nullam inceptos semper vehicula volutpat nascetur sociis pretium Proin ante risus lacinia,2,20,59,10,5989560,Honours in Computer Science (full-time),Decision Deffered,On condition of final results, , 
Puckett,Tallulah,PUCTAL001,JV4QQ,Miss.,International,Israel,210-40-0747,282487000000000000,Indian,Jillian@tortor.com,-1057,56087 West El Segundo Way,Uganda,Master of Commerce in Information Systems,University of Pretoria,South Africa,2,NQF 6 - Higher Diploma (HET),2,urna vulputate mus morbi suscipit posuere Quisque adipiscing sodales dignissim rutrum Sed venenatis aliquam urna dictum sollicitudin quam sociis Duis taciti gravida Sed Curae tempor faucibus habitant tempus Nullam Maecenas tincidunt Cum porttitor sit Quisque lectus natoque risus eu Curabitur Phasellus felis posuere luctus Duis elit eu risus sagittis leo consequat facilisis ligula risus nostra sociosqu Praesent id pede Curae ad Praesent lacus eleifend arcu Nullam ad Vivamus accumsan montes sit gravida montes pretium Integer fermentum tempus leo tincidunt torquent ligula eros eros Duis Fusce Quisque arcu egestas condimentum dolor Sed hendrerit Nam posuere tincidunt fames interdum Curabitur mus elementum,3,80,89,94,769419,Honours in Computer Science (full-time),Conditional Admittance Revoked,Application denied due to inadequate research proposal, , 
